Date,Open,High,Low,Close,Volume,Adjusted Close
5/3/2012,2433.589111,2441.952881,2427.728027,2440.080078,102200,2440.080078
5/2/2012,2421.082031,2446.350098,2407.788086,2438.436035,128000,2438.436035
4/27/2012,2402.430908,2408.419922,2393.866943,2396.315918,91200,2396.315918
4/26/2012,2408.558105,2414.75293,2393.264893,2404.697021,115600,2404.697021
4/25/2012,2382.210938,2411.420898,2376.625,2406.812988,131000,2406.812988
4/24/2012,2380.236084,2415.75,2350.398926,2388.833984,133800,2388.833984
4/23/2012,2403.520996,2411.51001,2383.068115,2388.587891,123000,2388.587891
4/20/2012,2374.662109,2407.293945,2372.129883,2406.863037,115600,2406.863037
4/19/2012,2378.63208,2386.978027,2369.458008,2378.634033,94200,2378.634033
4/18/2012,2341.13501,2383.639893,2337.855957,2380.8479,108600,2380.8479
4/17/2012,2355.368896,2363.012939,2333.341064,2334.985107,84600,2334.985107
4/16/2012,2346.306885,2364.111084,2342.198975,2357.025879,85400,2357.025879
4/13/2012,2351.512939,2369.700928,2346.944092,2359.160889,98800,2359.160889
4/12/2012,2310.483887,2351.054932,2307.841064,2350.864014,97600,2350.864014
4/11/2012,2286.716064,2319.052979,2280.034912,2308.925049,75200,2308.925049
4/10/2012,2281.023926,2306.386963,2258.853027,2305.863037,67400,2305.863037
4/9/2012,2300.051025,2304.649902,2284.441895,2285.7771,59800,2285.7771
4/6/2012,2299.053955,2309.638916,2291.559082,2306.552002,72200,2306.552002
4/5/2012,2258.031006,2303.823975,2251.393066,2302.240967,80200,2302.240967
3/30/2012,2256.041992,2266.208008,2246.245117,2262.788086,62000,2262.788086
3/29/2012,2276.73999,2280.958008,2242.344971,2252.159912,74200,2252.159912
3/28/2012,2341.00293,2341.419922,2281.433105,2284.881104,83600,2284.881104
3/27/2012,2358.544922,2363.766113,2344.303955,2347.178955,60800,2347.178955
3/26/2012,2349.085938,2357.996094,2339.139893,2350.599121,55400,2350.599121
3/23/2012,2369.076904,2371.261963,2342.118896,2349.539062,76800,2349.539062
3/22/2012,2376.990967,2386.0979,2364.128906,2375.771973,79400,2375.771973
3/21/2012,2384.708984,2396.721924,2361.221924,2378.195068,95600,2378.195068
3/20/2012,2407.541992,2407.541992,2376.031006,2376.839111,98000,2376.839111
3/19/2012,2401.217041,2412.335938,2383.674072,2410.184082,102200,2410.184082
3/16/2012,2377.75708,2406.147949,2368.311035,2404.736084,103600,2404.736084
3/15/2012,2388.062988,2403.741943,2366.023926,2373.773926,120000,2373.773926
3/14/2012,2464.915039,2476.216064,2382.835938,2391.22998,179800,2391.22998
3/13/2012,2432.843018,2457.219971,2428.608887,2455.793945,104600,2455.793945
3/12/2012,2438.545898,2440.856934,2420.840088,2434.85791,106200,2434.85791
3/9/2012,2425.88501,2440.510986,2414.966064,2439.461914,100600,2439.461914
3/8/2012,2401.102051,2426.697998,2401.102051,2420.275879,96800,2420.275879
3/7/2012,2391.201904,2413.695068,2388.519043,2394.793945,94800,2394.793945
3/6/2012,2439.779053,2442.000977,2406.055908,2410.445068,103800,2410.445068
3/5/2012,2464.849121,2469.841064,2442.11499,2445.001953,112600,2445.001953
3/2/2012,2430.096924,2461.121094,2430.096924,2460.693115,103200,2460.693115
3/1/2012,2418.788086,2437.874023,2418.333984,2426.11499,75000,2426.11499
2/29/2012,2446.228027,2453.065918,2426.329102,2428.487061,95600,2428.487061
2/28/2012,2440.914062,2458.650879,2431.827881,2451.856934,118400,2451.856934
2/27/2012,2447.406006,2478.375,2444.628906,2447.056885,158000,2447.056885
2/24/2012,2410.881104,2439.977051,2405.273926,2439.626953,135000,2439.626953
2/23/2012,2401.738037,2416.803955,2396.709961,2409.553955,112600,2409.553955
2/22/2012,2380.50293,2404.441895,2374.030029,2403.586914,118600,2403.586914
2/21/2012,2365.487061,2382.145996,2345.052979,2381.429932,79400,2381.429932
2/20/2012,2383.686035,2388.009033,2362.011963,2363.596924,89000,2363.596924
2/17/2012,2366.629883,2372.511963,2344.76001,2357.180908,72000,2357.180908
2/16/2012,2363.896973,2373.803955,2342.072998,2356.860107,95000,2356.860107
2/15/2012,2340.455078,2374.281982,2335.101074,2366.701904,98800,2366.701904
2/14/2012,2348.876953,2352.468994,2332.24707,2344.770996,73200,2344.770996
2/13/2012,2332.054932,2365.339111,2325.028076,2351.854004,86200,2351.854004
2/10/2012,2342.010986,2368.979004,2339.88501,2351.980957,96600,2351.980957
2/9/2012,2344.224121,2363.613037,2333.935059,2349.589111,98000,2349.589111
2/8/2012,2291.812012,2350.965088,2286.819092,2347.530029,87200,2347.530029
2/7/2012,2319.420898,2319.708008,2278.824951,2291.9021,67400,2291.9021
2/6/2012,2334.248047,2341.574951,2317.422119,2331.135986,75800,2331.135986
2/3/2012,2306.656006,2336.26709,2300.981934,2330.405029,79000,2330.405029
2/2/2012,2273.850098,2312.555908,2268.687012,2312.555908,63400,2312.555908
2/1/2012,2288.065918,2305.863037,2263.342041,2268.080078,53600,2268.080078
1/31/2012,2285.954102,2296.38501,2277.055908,2292.610107,48800,2292.610107
1/30/2012,2324.49292,2324.49292,2284.291016,2285.038086,58400,2285.038086
1/20/2012,2300.5,2322.891113,2293.893066,2319.11792,70000,2319.11792
1/19/2012,2266.075928,2305.707031,2259.336914,2296.074951,72400,2296.074951
1/18/2012,2298.833008,2311.579102,2257.897949,2266.384033,90000,2266.384033
1/17/2012,2206.531006,2298.375,2196.115967,2298.375,87800,2298.375
1/16/2012,2230.433105,2241.259033,2206.044922,2206.193115,45800,2206.193115
1/13/2012,2277.080078,2281.531982,2225.736084,2244.580078,71400,2244.580078
1/12/2012,2268.739014,2295.224121,2265.256104,2275.01001,71600,2275.01001
1/11/2012,2282.913086,2290.644043,2265.185059,2276.045898,84400,2276.045898
1/10/2012,2221.832031,2288.62793,2218.274902,2285.743896,109600,2285.743896
1/9/2012,2164.740967,2226.218018,2148.452881,2225.889893,76800,2225.889893
1/6/2012,2148.146973,2164.322021,2132.625977,2163.39502,50600,2163.39502
1/5/2012,2160.896973,2183.404053,2145.555908,2148.451904,58800,2148.451904
1/4/2012,2211.995117,2217.52002,2168.644043,2169.389893,49200,2169.389893
12/30/2011,2177.51709,2200.988037,2177.51709,2199.416992,52000,2199.416992
12/29/2011,2161.184082,2181.955078,2157.11499,2173.561035,44800,2173.561035
12/28/2011,2157.649902,2170.672119,2134.01709,2170.012939,49600,2170.012939
12/27/2011,2186.708984,2196.971924,2162.7229,2166.205078,45800,2166.205078
12/26/2011,2193.658936,2213.452881,2186.070068,2190.110107,43600,2190.110107
12/23/2011,2183.910889,2219.785889,2178.141113,2204.783936,52400,2204.783936
12/22/2011,2178.572021,2201.586914,2149.423096,2186.295898,59000,2186.295898
12/21/2011,2230.179932,2237.466064,2188.709961,2191.147949,50800,2191.147949
12/20/2011,2209.698975,2239.858887,2206.519043,2215.929932,52800,2215.929932
12/19/2011,2208.071045,2221.447998,2164.886963,2218.235107,57800,2218.235107
12/16/2011,2179.509033,2225.538086,2170.748047,2224.840088,57200,2224.840088
12/15/2011,2215.791992,2216.908936,2179.467041,2180.89502,56800,2180.89502
12/14/2011,2241.386963,2256.743896,2224.725098,2228.524902,44000,2228.524902
12/13/2011,2283.2229,2285.813965,2245.86792,2248.590088,58600,2248.590088
12/12/2011,2312.149902,2315.811035,2290.262939,2291.544922,39600,2291.544922
12/9/2011,2315.512939,2331.259033,2309.457031,2315.27002,40000,2315.27002
12/8/2011,2329.909912,2346.654053,2302.64209,2329.820068,51400,2329.820068
12/7/2011,2325.562012,2339.846924,2317.813965,2332.72998,41600,2332.72998
12/6/2011,2326.659912,2331.89209,2310.155029,2325.905029,46000,2325.905029
12/5/2011,2363.111084,2363.126953,2327.610107,2333.229004,52200,2333.229004
12/2/2011,2374.898926,2378.299072,2344.845947,2360.664062,59800,2360.664062
12/1/2011,2392.485107,2423.559082,2376.916016,2386.860107,98600,2386.860107
11/30/2011,2406.329102,2407.325928,2319.439941,2333.414062,76600,2333.414062
11/29/2011,2398.993896,2413.325928,2388.201904,2412.393066,55200,2412.393066
11/28/2011,2383.893066,2396.826904,2372.156006,2383.033936,46000,2383.033936
11/25/2011,2393.326904,2403.941895,2372.62207,2380.224121,45400,2380.224121
11/24/2011,2379.145996,2409.718994,2370.695068,2397.553955,52200,2397.553955
11/23/2011,2415.197021,2418.560059,2390.654053,2395.063965,50600,2395.063965
11/22/2011,2400.983887,2414.850098,2387.825928,2412.625,51400,2412.625
11/21/2011,2416.731934,2419.243896,2396.085938,2415.129883,50200,2415.129883
11/18/2011,2448.386963,2448.51001,2411.041992,2416.562012,72200,2416.562012
11/17/2011,2467.704102,2482.528076,2459.165039,2463.045898,66400,2463.045898
11/16/2011,2529.072998,2529.458008,2456.855957,2466.958984,93400,2466.958984
11/15/2011,2525.947998,2534.059082,2518.701904,2529.760986,79200,2529.760986
11/14/2011,2498.672119,2529.63208,2496.334961,2528.714111,81200,2528.714111
11/11/2011,2483.957031,2496.5271,2472.760986,2481.083984,66200,2481.083984
11/10/2011,2498.593994,2507.451904,2478.138916,2479.535889,87200,2479.535889
11/9/2011,2512.586914,2527.702881,2489.024902,2524.918945,78200,2524.918945
11/8/2011,2514.259033,2524.820068,2500.02002,2503.835938,78600,2503.835938
11/7/2011,2518.897949,2536.179932,2507.61499,2509.799072,78800,2509.799072
11/4/2011,2525.243896,2536.779053,2512.904053,2528.293945,101800,2528.293945
11/3/2011,2510.842041,2535.23999,2507.297119,2508.090088,136600,2508.090088
11/2/2011,2437.870117,2505.121094,2433.715088,2504.10791,105400,2504.10791
11/1/2011,2450.331055,2491.35498,2445.5271,2470.019043,88800,2470.019043
10/31/2011,2470.253906,2478.306885,2455.205078,2468.25,84200,2468.25
10/28/2011,2462.084961,2483.759033,2456.177002,2473.409912,110000,2473.409912
10/27/2011,2432.471924,2449.700928,2426.314941,2435.61499,82400,2435.61499
10/26/2011,2398.187012,2448.980957,2394.731934,2427.47998,107400,2427.47998
10/25/2011,2366.397949,2414.049072,2357.386963,2409.672119,90800,2409.672119
10/24/2011,2322.02002,2371.092041,2307.145996,2370.333008,70800,2370.333008
10/21/2011,2330.511963,2340.314941,2313.781982,2317.274902,48400,2317.274902
10/20/2011,2365.908936,2368.639893,2315.899902,2331.365967,65400,2331.365967
10/19/2011,2387.831055,2401.687988,2374.416992,2377.511963,58600,2377.511963
10/18/2011,2423.281982,2425.645996,2378.666992,2383.485107,79600,2383.485107
10/17/2011,2434.486084,2452.98999,2424.726074,2440.4021,58200,2440.4021
10/14/2011,2429.88501,2437.593994,2409.288086,2431.375,60600,2431.375
10/13/2011,2412.832031,2439.639893,2406.281982,2438.790039,87800,2438.790039
10/12/2011,2335.488037,2421.691895,2318.62793,2420,91600,2420
10/11/2011,2401.738037,2412.375,2323.412109,2348.516113,64000,2348.516113
10/10/2011,2363.077881,2368.148926,2338.685059,2344.787109,41800,2344.787109
10/3/2011,2359.218994,2359.218994,2359.218994,2359.218994,0,2359.218994
9/30/2011,2368.397949,2377.541992,2348.217041,2359.218994,48800,2359.218994
9/29/2011,2378.423096,2387.538086,2358.572021,2365.343018,59200,2365.343018
9/28/2011,2427.289062,2430.27002,2383.395996,2392.062012,55800,2392.062012
9/27/2011,2410.98999,2423.913086,2395.164062,2415.053955,55200,2415.053955
9/26/2011,2416.226074,2441.729004,2384.639893,2393.183105,57400,2393.183105
9/23/2011,2411.833008,2440.750977,2400.141113,2433.158936,67400,2433.158936
9/22/2011,2491.211914,2499.976074,2442.460938,2443.055908,74600,2443.055908
9/21/2011,2450.11499,2517.673096,2438.852051,2512.962891,86600,2512.962891
9/20/2011,2433.720947,2460.033936,2426.702881,2447.754883,46200,2447.754883
9/19/2011,2469.600098,2469.600098,2437.165039,2437.794922,48800,2437.794922
9/16/2011,2490.177002,2499.480957,2475.758057,2482.343018,48000,2482.343018
9/15/2011,2482.858887,2496.572021,2477.650879,2479.054932,56000,2479.054932
9/14/2011,2478.585938,2485.934082,2439.37207,2484.826904,54000,2484.826904
9/13/2011,2467.72998,2477.083008,2453.795898,2471.304932,50000,2471.304932
9/9/2011,2506.968994,2528.422119,2487.14502,2497.75293,51200,2497.75293
9/8/2011,2523.961914,2524.375977,2498.113037,2498.943115,55200,2498.943115
9/7/2011,2480.940918,2516.753906,2475.218018,2516.090088,59600,2516.090088
9/6/2011,2465.564941,2482.241943,2459.542969,2470.523926,49200,2470.523926
9/5/2011,2510.100098,2510.100098,2478.195068,2478.739014,55000,2478.739014
9/2/2011,2551.555908,2557.310059,2517.61792,2528.280029,54400,2528.280029
9/1/2011,2569.799072,2584.803955,2547.854004,2556.041992,57200,2556.041992
8/31/2011,2566.529053,2574.415039,2545.095947,2567.340088,59200,2567.340088
8/30/2011,2592.596924,2615.13501,2563.688965,2566.594971,76000,2566.594971
8/29/2011,2595.466064,2595.466064,2570.843994,2576.413086,73600,2576.413086
8/26/2011,2602.208008,2616.635986,2593.238037,2612.187988,77800,2612.187988
8/25/2011,2546.4021,2616.302979,2545.053955,2615.260986,104600,2615.260986
8/24/2011,2562.410889,2569.278076,2536.256104,2541.091064,65400,2541.091064
8/23/2011,2524.876953,2554.177979,2514.948975,2554.019043,61000,2554.019043
8/22/2011,2534.570068,2553.415039,2507.781982,2515.863037,61200,2515.863037
8/19/2011,2519.64502,2538.271973,2513.753906,2534.35791,70600,2534.35791
8/18/2011,2601.98999,2603.485107,2556.858887,2559.471924,71000,2559.471924
8/17/2011,2603.960938,2617.165039,2596.039062,2601.260986,70200,2601.260986
8/16/2011,2627.854004,2636.360107,2601.500977,2608.166016,85200,2608.166016
8/15/2011,2598.137939,2627.104004,2584.406982,2626.77002,88600,2626.77002
8/12/2011,2593.39502,2605.447021,2585.845947,2593.173096,97200,2593.173096
8/11/2011,2508.856934,2582.155029,2505.011963,2581.508057,95600,2581.508057
8/10/2011,2562.393066,2579.156006,2544.951904,2549.176025,100400,2549.176025
8/9/2011,2468.031982,2537.408936,2437.679932,2526.070068,103800,2526.070068
8/8/2011,2599.289062,2614.189941,2497.917969,2526.815918,110400,2526.815918
8/5/2011,2620.2771,2644.581055,2605.135986,2626.423096,78600,2626.423096
8/4/2011,2683.190918,2698.814941,2675.533936,2684.039062,58800,2684.039062
8/3/2011,2659.11792,2688.064941,2654.364014,2678.485107,64000,2678.485107
8/2/2011,2689.970947,2689.970947,2651.281006,2679.259033,70000,2679.259033
8/1/2011,2697.574951,2712.887939,2688.529053,2703.782959,59000,2703.782959
7/29/2011,2706.49707,2721.530029,2681.271973,2701.729004,75400,2701.729004
7/28/2011,2701.770996,2712.090088,2684.660889,2708.7771,78400,2708.7771
7/27/2011,2690.144043,2726.802002,2680.433105,2723.491943,80400,2723.491943
7/26/2011,2685.753906,2704.938965,2677.118896,2703.025879,72800,2703.025879
7/25/2011,2759.62793,2759.62793,2680.74707,2688.746094,111200,2688.746094
7/22/2011,2769.863037,2782.168945,2763.800049,2770.790039,70200,2770.790039
7/21/2011,2795.895996,2799.852051,2763.417969,2765.894043,81800,2765.894043
7/20/2011,2810.436035,2817.284912,2779.381104,2794.205078,84000,2794.205078
7/19/2011,2804.923096,2809.314941,2790.685059,2796.98291,92800,2796.98291
7/18/2011,2821.35791,2826.958984,2807.10791,2816.687988,108200,2816.687988
7/15/2011,2803.584961,2821.339111,2794.158936,2820.168945,107400,2820.168945
7/14/2011,2798.211914,2811.704102,2788.981934,2810.444092,104600,2810.444092
7/13/2011,2756.031982,2797.266113,2756.031982,2795.476074,92000,2795.476074
7/12/2011,2783.721924,2783.721924,2752.186035,2754.582031,96600,2754.582031
7/11/2011,2789.454102,2807.322021,2780.665039,2802.691895,86000,2802.691895
7/8/2011,2797.025879,2807.378906,2784.125,2797.772949,86200,2797.772949
7/7/2011,2813.193115,2825.123047,2793.89209,2794.26709,116600,2794.26709
7/6/2011,2811.814941,2811.814941,2780.729004,2810.479004,103200,2810.479004
7/5/2011,2812.721924,2818.141113,2799.110107,2816.354004,110200,2816.354004
7/4/2011,2770.939941,2813.27002,2770.939941,2812.818115,122000,2812.818115
7/1/2011,2767.833008,2778.667969,2752.966064,2759.362061,92000,2759.362061
6/30/2011,2729.991943,2774.36499,2729.991943,2762.075928,91000,2762.075928
6/29/2011,2757.399902,2759.230957,2727.25293,2728.48291,88200,2728.48291
6/28/2011,2759.712891,2763.280029,2736.397949,2759.201904,88200,2759.201904
6/27/2011,2746.787109,2769.041992,2743.496094,2758.22998,101600,2758.22998
6/24/2011,2678.052002,2759.709961,2674.302979,2746.210938,125800,2746.210938
6/23/2011,2640.659912,2693.416992,2630.335938,2688.249023,73800,2688.249023
6/22/2011,2648.533936,2657.725098,2633.474121,2649.321045,58400,2649.321045
6/21/2011,2628.021973,2648.023926,2618.806885,2646.48291,64800,2646.48291
6/20/2011,2635.833984,2637.883057,2610.98999,2621.25293,60000,2621.25293
6/17/2011,2661.414062,2675.0271,2641.39209,2642.818115,64400,2642.818115
6/16/2011,2685.63208,2691.944092,2663.120117,2664.281982,71000,2664.281982
6/15/2011,2717.677002,2730.476074,2705.072021,2705.430908,74800,2705.430908
6/14/2011,2696.2229,2735.552002,2691.670898,2730.040039,83000,2730.040039
6/13/2011,2687.653076,2703.423096,2669.395996,2700.378906,63000,2700.378906
6/10/2011,2696.129883,2707.741943,2672.320068,2705.143066,73400,2705.143066
6/9/2011,2743.539062,2747.332031,2702.695068,2703.344971,83400,2703.344971
6/8/2011,2742.041992,2754.12207,2715.25,2750.288086,74200,2750.288086
6/7/2011,2720.969971,2745.77002,2717.312988,2744.300049,65000,2744.300049
6/3/2011,2701.772949,2732.427002,2701.25,2728.02002,68000,2728.02002
6/2/2011,2715.315918,2727.995117,2676.538086,2705.180908,86000,2705.180908
6/1/2011,2737.056885,2744.559082,2726.495117,2743.572021,68600,2743.572021
5/31/2011,2707.559082,2744.934082,2702.094971,2743.471924,68000,2743.471924
5/30/2011,2704.485107,2728.062012,2689.206055,2706.361084,65200,2706.361084
5/27/2011,2739.386963,2746.842041,2708.548096,2709.947021,82600,2709.947021
5/26/2011,2755.394043,2764.889893,2734.535889,2736.5271,78800,2736.5271
5/25/2011,2764.560059,2771.177002,2737.330078,2741.740967,74400,2741.740967
5/24/2011,2766.059082,2771.748047,2744.7771,2767.055908,74800,2767.055908
5/23/2011,2853.285889,2853.285889,2771.116943,2774.569092,98600,2774.569092
5/20/2011,2858.311035,2866.762939,2850.445068,2858.458984,70800,2858.458984
5/19/2011,2879.386963,2884.141113,2856.829102,2859.573975,77000,2859.573975
5/18/2011,2846.725098,2877.427002,2843.676025,2872.770996,76800,2872.770996
5/17/2011,2846.447021,2869.22998,2821.202881,2852.772949,94800,2852.772949
5/16/2011,2864.376953,2877.091064,2846.305908,2849.066895,84600,2849.066895
5/13/2011,2846.311035,2871.991943,2832.253906,2871.031006,93200,2871.031006
5/12/2011,2864.976074,2876.447998,2843.096924,2844.083008,100200,2844.083008
5/11/2011,2890.353027,2897.141113,2868.349121,2883.419922,92400,2883.419922
5/10/2011,2876.97998,2891.033936,2865.104004,2890.634033,81200,2890.634033
5/9/2011,2868.235107,2885.177979,2861.418945,2872.459961,81600,2872.459961
5/6/2011,2842.763916,2881.706055,2834.456055,2863.885986,91000,2863.885986
5/5/2011,2854.768066,2880.125,2849.909912,2872.404053,91000,2872.404053
5/4/2011,2916.844971,2916.969971,2860.074951,2866.01709,111400,2866.01709
5/3/2011,2911.51001,2933.459961,2890.225098,2932.187988,96400,2932.187988
4/29/2011,2886.628906,2913.555908,2871.01001,2911.51001,87600,2911.51001
4/28/2011,2937.947021,2953.193115,2884.839111,2887.042969,105200,2887.042969
4/27/2011,2946.326904,2961.133057,2907.662109,2925.407959,105400,2925.407959
4/26/2011,2956.948975,2970.278076,2931.501953,2938.980957,95200,2938.980957
4/25/2011,3003.031006,3003.610107,2964.643066,2964.950928,117400,2964.950928
4/22/2011,3025.697998,3032.965088,3004.465088,3010.51709,118600,3010.51709
4/21/2011,3021.77002,3035.470947,3012.543945,3026.666992,121600,3026.666992
4/20/2011,3005.975098,3019.123047,2992.672119,3007.037109,119800,3007.037109
4/19/2011,3038.806885,3038.806885,2996.221924,2999.041016,141800,2999.041016
4/18/2011,3040.531006,3067.456055,3037.188965,3057.329102,137400,3057.329102
4/15/2011,3036.344971,3062.530029,3020.156006,3050.525879,128600,3050.525879
4/14/2011,3049.666992,3058.239014,3036.726074,3042.63501,129400,3042.63501
4/13/2011,3006.830078,3050.400879,2994.465088,3050.396973,128200,3050.396973
4/12/2011,3012.794922,3039.124023,3003.445068,3021.368896,146000,3021.368896
4/11/2011,3037.909912,3059.566895,3019.88501,3022.746094,147200,3022.746094
4/8/2011,3005.36792,3031.096924,2998.340088,3030.020996,114400,3030.020996
4/7/2011,3003.204102,3012.288086,2990.311035,3007.908936,124800,3007.908936
4/6/2011,2964.211914,3005.238037,2963.898926,3001.360107,141600,3001.360107
4/1/2011,2932.480957,2967.846924,2924.394043,2967.409912,99800,2967.409912
3/31/2011,2954.653076,2961.629883,2914.384033,2928.111084,109000,2928.111084
3/30/2011,2955.452881,2968.181885,2935.74707,2955.770996,126400,2955.770996
3/29/2011,2979.86499,2994.174072,2953.540039,2958.076904,168600,2958.076904
3/28/2011,2985.355957,3005.781982,2979.196045,2984.004883,156000,2984.004883
3/25/2011,2948.541992,2985.083008,2946.697021,2977.813965,136400,2977.813965
3/24/2011,2949.850098,2958.663086,2942.134033,2946.706055,109000,2946.706055
3/23/2011,2919.016113,2950.422119,2911.625977,2948.477051,112600,2948.477051
3/22/2011,2917.687012,2923.39209,2884.750977,2919.14209,95200,2919.14209
3/21/2011,2913.913086,2927.072998,2895.154053,2909.136963,96800,2909.136963
3/18/2011,2920.805908,2930.605957,2900.87207,2906.88501,100600,2906.88501
3/17/2011,2906.955078,2935.625,2885.650879,2897.298096,137800,2897.298096
3/16/2011,2894.251953,2934.018066,2894.251953,2930.803955,130800,2930.803955
3/15/2011,2927.983887,2927.983887,2850.945068,2896.256104,155000,2896.256104
3/14/2011,2923.981934,2939.6521,2914.458008,2937.626953,117000,2937.626953
3/11/2011,2942.418945,2966.97998,2927.683105,2933.795898,116000,2933.795898
3/10/2011,2995.768066,2995.768066,2954.366943,2957.143066,123800,2957.143066
3/9/2011,3002.545898,3012.043945,2989.342041,3002.154053,124800,3002.154053
3/8/2011,2996.727051,3001.625,2976.600098,2999.941895,126600,2999.941895
3/7/2011,2952.720947,3000.428955,2952.720947,2996.210938,160200,2996.210938
3/4/2011,2902.189941,2944.458984,2898.083984,2942.305908,118200,2942.305908
3/3/2011,2918.730957,2937.556885,2900.760986,2902.978027,150400,2902.978027
3/2/2011,2905.513916,2924.962891,2883.565918,2913.808105,133400,2913.808105
3/1/2011,2906.284912,2931.580078,2901.552002,2918.919922,136600,2918.919922
2/28/2011,2880.169922,2906.168945,2861.816895,2905.052979,118800,2905.052979
2/25/2011,2876.7771,2890.323975,2848.649902,2878.564941,100000,2878.564941
2/24/2011,2861.393066,2881.537109,2854.562988,2878.603027,109800,2878.603027
2/23/2011,2844.98999,2868.483887,2839.195068,2862.63501,111000,2862.63501
2/22/2011,2941.318115,2944.413086,2851.620117,2855.516113,153000,2855.516113
2/21/2011,2886.540039,2932.820068,2884.190918,2932.246094,118800,2932.246094
2/18/2011,2924.22998,2924.22998,2890.261963,2899.791992,113800,2899.791992
2/17/2011,2929.254883,2939.283936,2905.031982,2926.964111,130400,2926.964111
2/16/2011,2893.681885,2924.187988,2882.549072,2923.895996,127800,2923.895996
2/15/2011,2900.427002,2934.467041,2892.636963,2899.237061,152400,2899.237061
2/14/2011,2828.571045,2906.26001,2828.571045,2899.134033,154200,2899.134033
2/11/2011,2815.118896,2835.410889,2807.60498,2827.327881,107800,2827.327881
2/10/2011,2769.645996,2819.062988,2760.175049,2818.163086,98000,2818.163086
2/9/2011,2778.700928,2804.208008,2764.865967,2774.064941,87200,2774.064941
2/1/2011,2795.071045,2805.049072,2785.295898,2798.959961,73400,2798.959961
1/31/2011,2751.5271,2790.920898,2748.538086,2790.694092,91600,2790.694092
1/28/2011,2741.313965,2759.439941,2733.291016,2752.75,85400,2752.75
1/27/2011,2690.824951,2753.000977,2677.209961,2749.149902,105600,2749.149902
1/26/2011,2677.172119,2710.738037,2676.769043,2708.813965,60800,2708.813965
1/25/2011,2691.693115,2701.043945,2661.447998,2677.431885,69400,2677.431885
1/24/2011,2716.523926,2736.108887,2690.6521,2695.718994,88000,2695.718994
1/21/2011,2668.677002,2746.177979,2667.285889,2715.293945,95600,2715.293945
1/20/2011,2752.799072,2752.799072,2676.128906,2677.6521,86000,2677.6521
1/19/2011,2707.815918,2759.602051,2700.811035,2758.096924,78400,2758.096924
1/18/2011,2696.146973,2715.406006,2683.366943,2708.979004,60400,2708.979004
1/17/2011,2772.449951,2780.941895,2698.781006,2706.659912,92600,2706.659912
1/14/2011,2817.048096,2817.048096,2780.437988,2791.343994,76800,2791.343994
1/13/2011,2830.533936,2837.525879,2810.874023,2827.711914,74800,2827.711914
1/12/2011,2811.784912,2828.468018,2788.129883,2821.304932,79200,2821.304932
1/11/2011,2783.476074,2810.761963,2770.337891,2804.047119,80600,2804.047119
1/10/2011,2832.62207,2847.35791,2786.861084,2791.809082,90800,2791.809082
1/7/2011,2820.665039,2868.004883,2807.870117,2838.801025,113200,2838.801025
1/6/2011,2838.435059,2853.875,2816.950928,2824.197021,84800,2824.197021
1/5/2011,2833.115967,2850.49292,2824.295898,2839.220947,104400,2839.220947
1/4/2011,2825.329102,2855.395996,2810.10791,2852.647949,110000,2852.647949
12/31/2010,2759.162109,2808.926025,2758.131104,2808.076904,83400,2808.076904
12/30/2010,2751.971924,2768.125977,2724.541016,2759.574951,73200,2759.574951
12/29/2010,2735.476074,2753.024902,2721.479004,2751.5271,64000,2751.5271
12/28/2010,2768.031006,2775.148926,2730.406982,2732.98999,84400,2732.98999
12/27/2010,2842.806885,2876.811035,2774.538086,2781.4021,97800,2781.4021
12/24/2010,2841.344971,2853.486084,2813.496094,2835.156982,81200,2835.156982
12/23/2010,2874.201904,2893.709961,2849.835938,2855.219971,89000,2855.219971
12/22/2010,2910.72998,2917.197998,2867.049072,2877.899902,98400,2877.899902
12/21/2010,2857.589111,2908.166016,2846.633057,2904.11499,106800,2904.11499
12/17/2010,2896.77002,2898.812988,2881.003906,2893.73999,73600,2893.73999
12/16/2010,2908.86499,2921.274902,2891.85791,2898.137939,87600,2898.137939
12/15/2010,2927.263916,2939.050049,2905.648926,2911.414062,109400,2911.414062
12/14/2010,2928.300049,2933.406006,2912.419922,2927.076904,121000,2927.076904
12/13/2010,2850.324951,2923.773926,2847.657959,2922.954102,128800,2922.954102
12/10/2010,2798.736084,2850.422119,2792.520996,2841.040039,80400,2841.040039
12/9/2010,2837.61499,2854.699951,2808.506104,2810.948975,94600,2810.948975
12/8/2010,2868.73291,2880.558105,2843.939941,2848.545898,86800,2848.545898
12/7/2010,2843.76709,2884.530029,2809.110107,2875.861084,86800,2875.861084
12/6/2010,2850.38208,2871.406982,2831.697021,2857.177002,89800,2857.177002
12/3/2010,2846.725098,2853.400879,2822.741943,2842.429932,83600,2842.429932
12/2/2010,2860.464111,2870.805908,2841.4729,2843.606934,104200,2843.606934
12/1/2010,2810.542969,2834.198975,2795.811035,2823.448975,81200,2823.448975
11/30/2010,2863.412109,2881.159912,2758.924072,2820.180908,139400,2820.180908
11/29/2010,2861.148926,2878.826904,2841.794922,2866.355957,102400,2866.355957
11/26/2010,2890.287109,2894.420898,2851.957031,2871.697998,110800,2871.697998
11/25/2010,2875.85791,2901.675049,2856.960938,2898.260986,131600,2898.260986
11/24/2010,2794.864014,2861.485107,2794.864014,2859.936035,116200,2859.936035
11/23/2010,2872.170898,2872.170898,2791.583984,2828.281982,116400,2828.281982
